datetime,date,amazon_price,amazon_discount,flipkart_price,flipkart_discount,day,month,year,weekend,dayofweek,weekofyear,quarter,is_month_start,is_month_end,amazon_price_lag_1,amazon_price_lag_2,amazon_price_lag_3,amazon_price_lag_7,amazon_price_lag_14,amazon_price_lag_30,amazon_price_roll_mean_3,amazon_price_roll_std_3,amazon_price_roll_mean_7,amazon_price_roll_std_7,amazon_price_roll_mean_14,amazon_price_roll_std_14,amazon_price_roll_mean_30,amazon_price_roll_std_30,amazon_price_change_1d,amazon_discount_change_1d
2025-01-22 19:26:37,2025-01-22,59999.0,33.26%,58999.0,26.16%,22,1,2025,0,2,4,1,False,False,58999.0,68999.0,58999.0,58999.0,57999.0,66100.0,62665.666666666664,5507.570547286096,64713.28571428572,10904.3460099522,62999.0,8325.124161698315,62802.46666666667,6701.9977553445,1000.0,-1.1099999999999994
2025-01-23 19:26:37,2025-01-23,59999.0,33.26%,58999.0,26.16%,23,1,2025,0,3,4,1,False,False,59999.0,58999.0,68999.0,58999.0,68499.0,64900.0,59665.666666666664,577.3502691895618,64856.142857142855,10823.255385643255,62391.857142857145,8202.200857154112,62639.1,6708.83504636307,0.0,0.0
2025-01-24 19:26:37,2025-01-24,59999.0,33.26%,58999.0,26.16%,24,1,2025,0,4,4,1,False,False,59999.0,59999.0,58999.0,58999.0,57999.0,74900.0,59999.0,0.0,64999.0,10739.33579572461,62534.71428571428,8136.96287537098,62142.4,6309.50212583062,0.0,0.0
2025-01-25 19:26:37,2025-01-25,59999.0,33.26%,58999.0,26.16%,25,1,2025,1,5,4,1,False,False,59999.0,59999.0,59999.0,87999.0,68499.0,64900.0,59999.0,0.0,60999.0,3559.0260840101173,61927.57142857143,7973.169292786231,61979.03333333333,6299.079957358411,0.0,0.0
2025-01-26 19:26:37,2025-01-26,59999.0,33.26%,58999.0,26.16%,26,1,2025,1,6,4,1,False,False,59999.0,59999.0,59999.0,58999.0,57999.0,74900.0,59999.0,0.0,61141.857142857145,3484.660262185526,62070.42857142857,7915.071171401581,61482.333333333336,5813.900307161126,0.0,0.0
2025-01-27 19:26:37,2025-01-27,59999.0,33.26%,59999.0,24.91%,27,1,2025,0,0,5,1,False,False,59999.0,59999.0,59999.0,68999.0,58499.0,60999.0,59999.0,0.0,59856.142857142855,377.96447300589483,62177.57142857143,7873.0483365651235,61449.0,5819.630868729984,0.0,0.0
2025-01-28 19:26:37,2025-01-28,59999.0,33.26%,59999.0,24.91%,28,1,2025,0,1,5,1,False,False,59999.0,59999.0,59999.0,58999.0,58499.0,60999.0,59999.0,0.0,59999.0,0.0,62284.71428571428,7829.2211168611175,61415.666666666664,5825.158475472307,0.0,0.0
2025-01-29 19:26:37,2025-01-29,59999.0,33.26%,59999.0,24.91%,29,1,2025,0,2,5,1,False,False,59999.0,59999.0,59999.0,59999.0,58999.0,60999.0,59999.0,0.0,59999.0,0.0,62356.142857142855,7801.450978032106,61382.333333333336,5830.483704623837,0.0,0.0
2025-01-30 19:26:37,2025-01-30,59999.0,33.26%,59999.0,24.91%,30,1,2025,0,3,5,1,False,False,59999.0,59999.0,59999.0,59999.0,58999.0,60999.0,59999.0,0.0,59999.0,0.0,62427.57142857143,7772.874784632978,61349.0,5835.6071102179785,0.0,0.0
2025-01-31 19:26:37,2025-01-31,60499.0,32.7%,59999.0,24.91%,31,1,2025,0,4,5,1,False,True,59999.0,59999.0,59999.0,59999.0,58999.0,60999.0,60165.666666666664,288.67513459468813,60070.42857142857,188.98223649806496,62534.71428571428,7732.2110623086755,61332.333333333336,5837.354935557474,500.0,-0.5599999999999952
2025-02-01 19:26:37,2025-02-01,60499.0,32.7%,59999.0,24.91%,1,2,2025,1,5,5,1,True,False,60499.0,59999.0,59999.0,59999.0,87999.0,60499.0,60332.333333333336,288.67513459468813,60141.857142857145,243.97501823208987,60570.42857142857,2464.026901523043,61332.333333333336,5837.354935557474,0.0,0.0
2025-02-02 19:26:37,2025-02-02,87999.0,2.11%,59999.0,24.91%,2,2,2025,1,6,5,1,False,False,60499.0,60499.0,59999.0,59999.0,58999.0,60499.0,69665.66666666667,15877.132402714704,64141.857142857145,10522.65130450443,62641.857142857145,7689.724841102501,62249.0,7596.221837656902,27500.0,-30.590000000000003
2025-02-02 19:26:37,2025-02-02,60499.0,32.7%,59999.0,24.91%,2,2,2025,1,6,5,1,False,False,87999.0,60499.0,60499.0,59999.0,68999.0,60499.0,69665.66666666667,15877.132402714704,64213.28571428572,10491.493152617835,62034.71428571428,7481.937957801865,62249.0,7596.221837656902,-27500.0,30.590000000000003
2025-02-03 19:26:37,2025-02-03,87999.0,2.11%,59999.0,24.91%,3,2,2025,0,0,6,1,False,False,60499.0,87999.0,60499.0,59999.0,58999.0,60499.0,78832.33333333333,15877.132402714704,68213.28571428571,13518.065513900068,64106.142857142855,10124.567552832514,63165.666666666664,8921.432285400564,27500.0,-30.590000000000003
2025-02-03 19:26:37,2025-02-03,60499.0,32.7%,59999.0,24.91%,3,2,2025,0,0,6,1,False,False,87999.0,60499.0,87999.0,59999.0,59999.0,60499.0,69665.66666666667,15877.132402714704,68284.71428571429,13468.65850427432,64141.857142857145,10109.836359150035,63165.666666666664,8921.432285400564,-27500.0,30.590000000000003
2025-02-03 19:26:37,2025-02-03,87999.0,2.11%,59999.0,24.91%,3,2,2025,0,0,6,1,False,False,60499.0,87999.0,60499.0,59999.0,59999.0,56999.0,78832.33333333333,15877.132402714704,72284.71428571429,14699.368305183336,66141.85714285714,11847.4738810701,64199.0,9921.762913431456,27500.0,-30.590000000000003
2025-02-04 19:26:37,2025-02-04,60499.0,32.7%,59999.0,24.91%,4,2,2025,0,1,6,1,False,False,87999.0,60499.0,87999.0,60499.0,59999.0,57999.0,69665.66666666667,15877.132402714704,72284.71428571429,14699.368305183336,66177.57142857143,11828.269824152976,64282.333333333336,9878.296772543119,-27500.0,30.590000000000003
2025-02-05 19:26:37,2025-02-05,60499.0,32.7%,59999.0,24.91%,5,2,2025,0,2,6,1,False,False,60499.0,87999.0,60499.0,60499.0,59999.0,68499.0,69665.66666666667,15877.132402714704,72284.71428571429,14699.368305183336,66213.28571428571,11808.918216777958,64015.666666666664,9868.517805534932,0.0,0.0
2025-02-06 19:26:37,2025-02-06,60999.0,32.15%,59999.0,24.91%,6,2,2025,0,3,6,1,False,False,60499.0,60499.0,87999.0,87999.0,59999.0,57999.0,60665.666666666664,288.6751345948087,68427.57142857143,13371.07752896951,66284.71428571429,11771.403232662406,64115.666666666664,9820.53033659349,500.0,-0.5500000000000043
2025-02-07 19:26:37,2025-02-07,60999.0,32.15%,59999.0,24.91%,7,2,2025,0,4,6,1,False,False,60999.0,60499.0,60499.0,60499.0,59999.0,68499.0,60832.333333333336,288.675134594805,68499.0,13322.912594474195,66356.14285714286,11733.300033252817,63865.666666666664,9800.539511304605,0.0,0.0
2025-02-08 19:26:37,2025-02-08,60999.0,32.15%,59999.0,24.91%,8,2,2025,1,5,6,1,False,False,60999.0,60999.0,60499.0,87999.0,59999.0,57999.0,60999.0,0.0,64641.857142857145,10302.56556120152,66427.57142857143,11694.602869004879,63965.666666666664,9753.808569435554,0.0,0.0
2025-02-09 19:26:37,2025-02-09,60999.0,32.15%,59999.0,24.91%,9,2,2025,1,6,6,1,False,False,60999.0,60999.0,60999.0,60499.0,59999.0,58499.0,60999.0,0.0,64713.28571428572,10270.739760995491,66499.0,11655.305823793502,64049.0,9716.099330847519,0.0,0.0
2025-02-10 19:26:37,2025-02-10,61499.0,31.59%,59999.0,24.91%,10,2,2025,0,0,7,1,False,False,60999.0,60999.0,60999.0,87999.0,59999.0,58499.0,61165.666666666664,288.675134594805,60927.57142857143,345.032779667959,66606.14285714286,11597.709607153864,64149.0,9672.347716290324,500.0,-0.5599999999999987
2025-02-11 19:26:37,2025-02-11,61499.0,31.59%,64999.0,18.65%,11,2,2025,0,1,7,1,False,False,61499.0,60999.0,60999.0,60499.0,60499.0,58999.0,61332.333333333336,288.675134594805,61070.42857142857,345.03277966799794,66677.57142857143,11560.222154601404,64232.333333333336,9637.152724932672,0.0,0.0
2025-02-12 19:26:37,2025-02-12,61499.0,31.59%,64999.0,18.65%,12,2,2025,0,2,7,1,False,False,61499.0,61499.0,60999.0,60499.0,60499.0,58999.0,61499.0,0.0,61213.28571428572,267.2612419083685,66749.0,11522.135886397811,64315.666666666664,9601.080518693498,0.0,0.0
2025-02-13 19:26:37,2025-02-13,61499.0,31.59%,64999.0,18.65%,13,2,2025,0,3,7,1,False,False,61499.0,61499.0,61499.0,60999.0,87999.0,58999.0,61499.0,0.0,61284.71428571428,267.26124190839204,64856.142857142855,9812.528434899694,64399.0,9564.121172021112,0.0,0.0
2025-02-14 19:26:37,2025-02-14,61999.0,31.04%,64999.0,18.65%,14,2,2025,0,4,7,1,False,False,61499.0,61499.0,61499.0,60999.0,60499.0,87999.0,61665.666666666664,288.675134594805,61427.57142857143,345.0327796680919,64963.28571428572,9769.387599329593,63532.333333333336,8466.906503979213,500.0,-0.5500000000000007
2025-02-15 19:26:37,2025-02-15,61999.0,31.04%,64999.0,18.65%,15,2,2025,1,5,7,1,False,False,61999.0,61499.0,61499.0,60999.0,87999.0,58999.0,61832.333333333336,288.675134594805,61570.42857142857,345.0327796681308,63106.142857142855,7182.185684650031,63632.333333333336,8429.150296005093,0.0,0.0
2025-02-16 19:26:37,2025-02-16,61999.0,31.04%,64999.0,18.65%,16,2,2025,1,6,7,1,False,False,61999.0,61999.0,61499.0,60999.0,60499.0,68999.0,61999.0,0.0,61713.28571428572,267.26124190854,63213.28571428572,7151.4234347336605,63399.0,8372.162411723446,0.0,0.0
2025-02-17 19:26:37,2025-02-17,61499.0,31.59%,64999.0,18.65%,17,2,2025,0,0,8,1,False,False,61999.0,61999.0,61999.0,61499.0,87999.0,58999.0,61832.333333333336,288.675134594805,61713.28571428572,267.26124190854,61320.42857142857,504.1040360098021,63482.333333333336,8339.233543435097,-500.0,0.5500000000000007
2025-02-18 19:26:37,2025-02-18,61499.0,31.59%,64999.0,18.65%,18,2,2025,0,1,8,1,False,False,61499.0,61999.0,61999.0,61499.0,60499.0,59999.0,61665.666666666664,288.675134594805,61713.28571428572,267.26124190854,61391.857142857145,446.29118765254856,63532.333333333336,8322.107381208612,0.0,0.0
2025-02-19 19:26:37,2025-02-19,61499.0,31.59%,64999.0,18.65%,19,2,2025,0,2,8,1,False,False,61499.0,61499.0,61999.0,61499.0,60499.0,59999.0,61499.0,0.0,61713.28571428572,267.26124190854,61463.28571428572,365.0229557743755,63582.333333333336,8304.634490631575,0.0,0.0
2025-02-20 19:26:37,2025-02-20,61499.0,31.59%,64999.0,18.65%,20,2,2025,0,3,8,1,False,False,61499.0,61499.0,61499.0,61499.0,60999.0,59999.0,61499.0,0.0,61713.28571428572,267.26124190854,61499.0,339.6831102441235,63632.333333333336,8286.81267845576,0.0,0.0
2025-02-21 19:26:37,2025-02-21,61499.0,31.59%,64999.0,18.65%,21,2,2025,0,4,8,1,False,False,61499.0,61499.0,61499.0,61999.0,60999.0,59999.0,61499.0,0.0,61641.857142857145,243.97501823285188,61534.71428571428,307.8639631082671,63682.333333333336,8268.639688537023,0.0,0.0
2025-02-22 19:26:37,2025-02-22,61499.0,31.59%,64999.0,18.65%,22,2,2025,1,5,8,1,False,False,61499.0,61499.0,61499.0,61999.0,60999.0,59999.0,61499.0,0.0,61570.42857142857,188.98223649905168,61570.42857142857,267.2612419133807,63732.333333333336,8250.11320019859,0.0,0.0
2025-02-23 19:26:37,2025-02-23,61499.0,31.59%,64999.0,18.65%,23,2,2025,1,6,8,1,False,False,61499.0,61499.0,61499.0,61999.0,60999.0,59999.0,61499.0,0.0,61499.0,0.0,61606.142857142855,212.90765681436667,63782.333333333336,8231.230826525234,0.0,0.0
2025-02-24 19:26:37,2025-02-24,61499.0,31.59%,64999.0,18.65%,24,2,2025,0,0,9,1,False,False,61499.0,61499.0,61499.0,61499.0,61499.0,59999.0,61499.0,0.0,61499.0,0.0,61606.142857142855,212.90765681436667,63832.333333333336,8211.99011258504,0.0,0.0
2025-02-25 19:26:37,2025-02-25,61999.0,31.04%,64999.0,18.65%,25,2,2025,0,1,9,1,False,False,61499.0,61499.0,61499.0,61499.0,61499.0,59999.0,61665.666666666664,288.675134594805,61570.42857142857,188.98223649905168,61641.857142857145,234.4036154703491,63899.0,8187.880025399974,500.0,-0.5500000000000007
2025-02-26 19:26:37,2025-02-26,61999.0,31.04%,64999.0,18.65%,26,2,2025,0,2,9,1,False,False,61999.0,61499.0,61499.0,61499.0,61499.0,59999.0,61832.333333333336,288.675134594805,61641.857142857145,243.97501823285188,61677.57142857143,248.62257905046675,63965.666666666664,8163.135525592752,0.0,0.0
2025-02-27 19:26:37,2025-02-27,61999.0,31.04%,64999.0,18.65%,27,2,2025,0,3,9,1,False,False,61999.0,61999.0,61499.0,61499.0,61499.0,60499.0,61999.0,0.0,61713.28571428572,267.26124190854,61713.28571428572,256.7762955075626,64015.666666666664,8145.7449579236945,0.0,0.0
2025-02-28 19:26:37,2025-02-28,61999.0,31.04%,64999.0,18.65%,28,2,2025,0,4,9,1,False,True,61999.0,61999.0,61999.0,61499.0,61999.0,60499.0,61999.0,0.0,61784.71428571428,267.2612419085636,61713.28571428572,256.7762955075626,64065.666666666664,8127.999004434671,0.0,0.0
2025-03-01 19:26:37,2025-03-01,71499.0,20.47%,64999.0,18.65%,1,3,2025,1,5,9,1,True,False,61999.0,61999.0,61999.0,61499.0,61999.0,87999.0,65165.666666666664,5484.827557301445,63213.28571428572,3661.2514123944156,62391.857142857145,2632.478880246834,63515.666666666664,6921.335496670446,9500.0,-10.57
2025-03-02 19:26:37,2025-03-02,61999.0,31.04%,64999.0,18.65%,2,3,2025,1,6,9,1,False,False,71499.0,61999.0,61999.0,61499.0,61999.0,60499.0,65165.666666666664,5484.827557301445,63284.71428571428,3626.949393741263,62391.857142857145,2632.478880246834,63565.666666666664,6904.188300731165,-9500.0,10.57
2025-03-03 19:26:37,2025-03-03,61999.0,31.04%,64999.0,18.65%,3,3,2025,0,0,10,1,False,False,61999.0,71499.0,61999.0,61499.0,61499.0,87999.0,65165.666666666664,5484.827557301445,63356.142857142855,3590.6624935874115,62427.57142857143,2622.8078235207113,62699.0,5137.0862531607245,0.0,0.0
2025-03-04 19:26:37,2025-03-04,61999.0,31.04%,64999.0,18.65%,4,3,2025,0,1,10,1,False,False,61999.0,61999.0,71499.0,61999.0,61499.0,60499.0,61999.0,0.0,63356.142857142855,3590.6624935874115,62463.28571428572,2612.5752526099654,62749.0,5122.213287780619,0.0,0.0
2025-03-05 19:26:37,2025-03-05,62400.0,30.59%,64999.0,18.65%,5,3,2025,0,2,10,1,False,False,61999.0,61999.0,61999.0,61999.0,61499.0,87999.0,62132.666666666664,231.51745794503293,63413.42857142857,3568.532464806673,62527.642857142855,2598.051269913564,61895.7,1871.6641525656005,401.0,-0.4499999999999993
2025-03-06 19:26:37,2025-03-06,61999.0,31.04%,64999.0,18.65%,6,3,2025,0,3,10,1,False,False,62400.0,61999.0,61999.0,61999.0,61499.0,60499.0,62132.666666666664,231.51745794503293,63413.42857142857,3568.532464806673,62563.357142857145,2586.233007741231,61945.7,1853.0084978495256,-401.0,0.4499999999999993
2025-03-07 19:26:37,2025-03-07,61999.0,31.04%,64999.0,18.65%,7,3,2025,0,4,10,1,False,False,61999.0,62400.0,61999.0,61999.0,61499.0,60499.0,62132.666666666664,231.51745794503293,63413.42857142857,3568.532464806673,62599.07142857143,2573.8268564170694,61995.7,1832.7525398735365,0.0,0.0
2025-03-08 19:26:37,2025-03-08,61999.0,31.04%,64999.0,18.65%,8,3,2025,1,5,10,1,False,False,61999.0,61999.0,62400.0,71499.0,61499.0,60999.0,61999.0,0.0,62056.28571428572,151.56375367004713,62634.78571428572,2560.8242717043354,62029.03333333333,1823.0680938219914,0.0,0.0
2025-03-09 19:26:37,2025-03-09,61999.0,31.04%,64999.0,18.65%,9,3,2025,1,6,10,1,False,False,61999.0,61999.0,61999.0,61999.0,61499.0,60999.0,61999.0,0.0,62056.28571428572,151.56375367004713,62670.5,2547.2161199119037,62062.36666666667,1812.6979413117585,0.0,0.0
2025-03-10 19:26:37,2025-03-10,61499.0,31.59%,64999.0,18.65%,10,3,2025,0,0,11,1,False,False,61999.0,61999.0,61999.0,61999.0,61499.0,60999.0,61832.333333333336,288.6751345948075,61984.857142857145,261.21538275615853,62670.5,2547.2161199119037,62079.03333333333,1804.8654641488563,-500.0,0.5500000000000007
2025-03-11 19:26:37,2025-03-11,61499.0,31.59%,64999.0,18.65%,11,3,2025,0,1,11,1,False,False,61499.0,61999.0,61999.0,61999.0,61999.0,60999.0,61665.666666666664,288.6751345948075,61913.42857142857,318.73283333471784,62634.78571428572,2560.8242717043354,62095.7,1796.8389322014837,0.0,0.0
2025-03-12 19:26:37,2025-03-12,61900.0,31.15%,64999.0,18.65%,12,3,2025,0,2,11,1,False,False,61499.0,61499.0,61999.0,62400.0,61999.0,61499.0,61632.666666666664,231.51745794503293,61842.0,237.08577912775073,62627.71428571428,2562.8508593894253,62109.066666666666,1793.73586133215,401.0,-0.4400000000000013
2025-03-13 19:26:37,2025-03-13,61900.0,31.15%,64999.0,18.65%,13,3,2025,0,3,11,1,False,False,61900.0,61499.0,61499.0,61999.0,61999.0,61499.0,61766.333333333336,231.51745794503293,61827.857142857145,228.97338168825002,62620.642857142855,2564.854849908565,62122.433333333334,1790.5241899264443,0.0,0.0
2025-03-14 19:26:37,2025-03-14,61900.0,31.15%,64999.0,18.65%,14,3,2025,0,4,11,1,False,False,61900.0,61900.0,61499.0,61999.0,61999.0,61499.0,61900.0,0.0,61813.71428571428,219.5022507701899,62613.57142857143,2566.8362961882003,62135.8,1787.203332506753,0.0,0.0
2025-03-15 19:26:37,2025-03-15,61900.0,31.15%,64999.0,18.65%,15,3,2025,1,5,11,1,False,False,61900.0,61900.0,61900.0,61999.0,71499.0,61499.0,61900.0,0.0,61799.57142857143,208.4872954855791,61927.92857142857,220.0155464049643,62149.166666666664,1783.7726792569374,0.0,0.0
2025-03-16 19:26:37,2025-03-16,61900.0,31.15%,64999.0,18.65%,16,3,2025,1,6,11,1,False,False,61900.0,61900.0,61900.0,61999.0,61999.0,61999.0,61900.0,0.0,61785.42857142857,195.6679646209069,61920.857142857145,219.14479131609173,62145.86666666667,1784.1516042997978,0.0,0.0
2025-03-17 19:26:37,2025-03-17,61900.0,31.15%,64999.0,18.65%,17,3,2025,0,0,12,1,False,False,61900.0,61900.0,61900.0,61499.0,61999.0,61999.0,61900.0,0.0,61842.71428571428,151.5637536699257,61913.78571428572,218.0237032190961,62142.566666666666,1784.5241359962404,0.0,0.0
2025-03-18 19:26:37,2025-03-18,61900.0,31.15%,64999.0,18.65%,18,3,2025,0,1,12,1,False,False,61900.0,61900.0,61900.0,61499.0,61999.0,61999.0,61900.0,0.0,61900.0,0.0,61906.71428571428,216.6483959623526,62139.26666666667,1784.8902783494093,0.0,0.0
2025-03-19 19:26:37,2025-03-19,61900.0,31.15%,64999.0,18.65%,19,3,2025,0,2,12,1,False,False,61900.0,61900.0,61900.0,61900.0,62400.0,61499.0,61900.0,0.0,61900.0,0.0,61871.0,163.8554710259801,62152.63333333333,1781.4282623844535,0.0,0.0
2025-03-20 19:26:37,2025-03-20,61900.0,31.15%,64999.0,18.65%,20,3,2025,0,3,12,1,False,False,61900.0,61900.0,61900.0,61900.0,61999.0,61499.0,61900.0,0.0,61900.0,0.0,61863.92857142857,159.99733857842236,62166.0,1777.8555466703956,0.0,0.0
2025-03-21 19:26:37,2025-03-21,61900.0,31.15%,64999.0,18.65%,21,3,2025,0,4,12,1,False,False,61900.0,61900.0,61900.0,61900.0,61999.0,61499.0,61900.0,0.0,61900.0,0.0,61856.857142857145,155.6983558760579,62179.36666666667,1774.1714624466329,0.0,0.0
2025-03-22 19:26:37,2025-03-22,61900.0,31.15%,64999.0,18.65%,22,3,2025,1,5,12,1,False,False,61900.0,61900.0,61900.0,61900.0,61999.0,61499.0,61900.0,0.0,61900.0,0.0,61849.78571428572,150.92085474225732,62192.73333333333,1770.3753144523034,0.0,0.0
2025-03-23 19:26:37,2025-03-23,61900.0,31.15%,64999.0,18.65%,23,3,2025,1,6,12,1,False,False,61900.0,61900.0,61900.0,61900.0,61999.0,61499.0,61900.0,0.0,61900.0,0.0,61842.71428571428,145.6177443619294,62206.1,1766.4663802101916,0.0,0.0
2025-03-24 19:26:37,2025-03-24,61900.0,31.15%,64999.0,18.65%,24,3,2025,0,0,13,1,False,False,61900.0,61900.0,61900.0,61900.0,61499.0,61499.0,61900.0,0.0,61900.0,0.0,61871.357142857145,107.17175800935574,62219.46666666667,1762.4439092726998,0.0,0.0
2025-03-25 19:26:37,2025-03-25,61900.0,31.15%,64999.0,18.65%,25,3,2025,0,1,13,1,False,False,61900.0,61900.0,61900.0,61900.0,61499.0,61499.0,61900.0,0.0,61900.0,0.0,61900.0,0.0,62232.833333333336,1758.3071224279086,0.0,0.0
2025-03-26 19:26:37,2025-03-26,61900.0,31.15%,64999.0,18.65%,26,3,2025,0,2,13,1,False,False,61900.0,61900.0,61900.0,61900.0,61900.0,61499.0,61900.0,0.0,61900.0,0.0,61900.0,0.0,62246.2,1754.055210863593,0.0,0.0
2025-03-27 19:26:37,2025-03-27,61900.0,31.15%,64999.0,18.65%,27,3,2025,0,3,13,1,False,False,61900.0,61900.0,61900.0,61900.0,61900.0,61999.0,61900.0,0.0,61900.0,0.0,61900.0,0.0,62242.9,1754.6293517629495,0.0,0.0
2025-03-28 19:26:37,2025-03-28,61900.0,31.15%,64999.0,18.65%,28,3,2025,0,4,13,1,False,False,61900.0,61900.0,61900.0,61900.0,61900.0,61999.0,61900.0,0.0,61900.0,0.0,61900.0,0.0,62239.6,1755.1968864899259,0.0,0.0
2025-03-29 19:26:37,2025-03-29,61400.0,31.7%,64999.0,18.65%,29,3,2025,1,5,13,1,False,False,61900.0,61900.0,61900.0,61900.0,61900.0,61999.0,61733.333333333336,288.6751345948075,61828.57142857143,188.98223649917438,61864.28571428572,133.630620958195,62219.63333333333,1761.4242568565874,-500.0,0.5500000000000007
2025-03-30 19:26:37,2025-03-30,61400.0,31.7%,64999.0,18.65%,30,3,2025,1,6,13,1,False,False,61400.0,61900.0,61900.0,61900.0,61900.0,61999.0,61566.666666666664,288.6751345948075,61757.142857142855,243.9750182328963,61828.57142857143,181.56825980209544,62199.666666666664,1767.3963576562487,0.0,0.0
2025-03-31 19:26:37,2025-03-31,61400.0,31.7%,64999.0,18.65%,31,3,2025,0,0,14,1,False,True,61400.0,61400.0,61900.0,61900.0,61900.0,71499.0,61400.0,0.0,61685.71428571428,267.26124190853557,61792.857142857145,212.9076568143969,61863.03333333333,215.69558423060917,0.0,0.0
2025-04-01 19:26:37,2025-04-01,61400.0,31.7%,69900.0,12.52%,1,4,2025,0,1,14,2,True,False,61400.0,61400.0,61400.0,61900.0,61900.0,61999.0,61400.0,0.0,61614.28571428572,267.2612419085141,61757.142857142855,234.40361547036744,61843.066666666666,229.9299643475385,0.0,0.0
2025-04-02 19:26:37,2025-04-02,61400.0,31.7%,64400.0,19.4%,2,4,2025,0,2,14,2,False,False,61400.0,61400.0,61400.0,61900.0,61900.0,61999.0,61400.0,0.0,61542.857142857145,243.9750182328258,61721.42857142857,248.62257905047574,61823.1,241.63228689080287,0.0,0.0
2025-04-03 19:26:37,2025-04-03,61400.0,31.7%,64400.0,19.4%,3,4,2025,0,3,14,2,False,False,61400.0,61400.0,61400.0,61900.0,61900.0,61999.0,61400.0,0.0,61471.42857142857,188.98223649902096,61685.71428571428,256.77629550756313,61803.13333333333,251.15673541882347,0.0,0.0
2025-04-04 19:26:37,2025-04-04,61790.0,31.27%,64400.0,19.4%,4,4,2025,0,4,14,2,False,False,61400.0,61400.0,61400.0,61900.0,61900.0,62400.0,61530.0,225.16660498394577,61455.71428571428,147.40614446642036,61677.857142857145,251.34036289959298,61782.8,224.44036147980205,390.0,-0.4299999999999997
2025-04-05 19:26:37,2025-04-05,61790.0,31.27%,64400.0,19.4%,5,4,2025,1,5,14,2,False,False,61790.0,61400.0,61400.0,61400.0,61900.0,61999.0,61660.0,225.16660498394577,61511.42857142857,190.30051421942886,61670.0,245.51359041292127,61775.833333333336,220.71077709426035,0.0,0.0
2025-04-06 19:26:37,2025-04-06,61790.0,31.27%,64400.0,19.4%,6,4,2025,1,6,14,2,False,False,61790.0,61790.0,61400.0,61400.0,61900.0,61999.0,61790.0,0.0,61567.142857142855,208.46376868666135,61662.142857142855,239.26742590545274,61768.86666666667,216.6854916646851,0.0,0.0
2025-04-07 19:26:37,2025-04-07,61790.0,31.27%,64400.0,19.4%,7,4,2025,0,0,15,2,False,False,61790.0,61790.0,61790.0,61400.0,61900.0,61999.0,61790.0,0.0,61622.857142857145,208.46376868668494,61654.28571428572,232.56808054509955,61761.9,212.3476898353884,0.0,0.0
2025-04-08 19:26:37,2025-04-08,61790.0,31.27%,64400.0,19.4%,8,4,2025,0,1,15,2,False,False,61790.0,61790.0,61790.0,61400.0,61900.0,61999.0,61790.0,0.0,61678.57142857143,190.30051421950594,61646.42857142857,225.3751451346742,61754.933333333334,207.67778977765602,0.0,0.0
2025-04-09 19:26:37,2025-04-09,61400.0,31.7%,64400.0,19.4%,9,4,2025,0,2,15,2,False,False,61790.0,61790.0,61790.0,61400.0,61900.0,61499.0,61660.0,225.16660498394577,61678.57142857143,190.30051421950594,61610.71428571428,221.68807905731373,61751.63333333333,212.61272601489355,-390.0,0.4299999999999997
2025-04-10 19:26:37,2025-04-10,61400.0,31.7%,64400.0,19.4%,10,4,2025,0,3,15,2,False,False,61400.0,61790.0,61790.0,61400.0,61900.0,61499.0,61530.0,225.16660498394577,61678.57142857143,190.30051421950594,61575.0,211.54195801427988,61748.333333333336,217.3838704355805,0.0,0.0
2025-04-11 19:26:37,2025-04-11,61400.0,31.7%,64400.0,19.4%,11,4,2025,0,4,15,2,False,False,61400.0,61400.0,61790.0,61790.0,61900.0,61900.0,61400.0,0.0,61622.857142857145,208.46376868668494,61539.28571428572,193.92561165987357,61731.666666666664,224.40854574061078,0.0,0.0
2025-04-12 19:26:37,2025-04-12,61400.0,31.7%,64400.0,19.4%,12,4,2025,1,5,15,2,False,False,61400.0,61400.0,61400.0,61790.0,61400.0,61900.0,61400.0,0.0,61567.142857142855,208.46376868666135,61539.28571428572,193.92561165987357,61715.0,229.97376161988598,0.0,0.0
2025-04-13 19:26:37,2025-04-13,61400.0,31.7%,64400.0,19.4%,13,4,2025,1,6,15,2,False,False,61400.0,61400.0,61400.0,61790.0,61400.0,61900.0,61400.0,0.0,61511.42857142857,190.30051421942886,61539.28571428572,193.92561165987357,61698.333333333336,234.1835904202223,0.0,0.0
2025-04-14 19:26:37,2025-04-14,61390.0,31.71%,64400.0,19.4%,14,4,2025,0,0,16,2,False,False,61400.0,61400.0,61400.0,61790.0,61400.0,61900.0,61396.666666666664,5.773502691572588,61454.28571428572,148.0829883087687,61538.57142857143,194.49568485980495,61681.333333333336,237.5265260425269,-10.0,0.010000000000001563
2025-04-15 19:26:37,2025-04-15,61390.0,31.71%,64400.0,19.4%,15,4,2025,0,1,16,2,False,False,61390.0,61400.0,61400.0,61790.0,61400.0,61900.0,61393.333333333336,5.773502691572588,61397.142857142855,4.8795001468000505,61537.857142857145,195.06127524297136,61664.333333333336,239.57841324099533,0.0,0.0
2025-04-16 19:26:37,2025-04-16,61390.0,31.71%,64400.0,19.4%,16,4,2025,0,2,16,2,False,False,61390.0,61390.0,61400.0,61400.0,61400.0,61900.0,61390.0,0.0,61395.71428571428,5.345224639269136,61537.142857142855,195.62242169200593,61647.333333333336,240.37231657125642,0.0,0.0
